item,url,artist,discount_price,price,is_sold_out,ds,vendor,is_autograph,avg_review_value,number_of_questions,number_of_reviews,presale
WJSN CHOCOME - [SUPER YUPPERS!] 2nd Single Album Version.2,https://www.kpopalbums.com/collections/whats-hot/products/wjsn-chocome-super-yuppers-2nd-single-album-version-2,,13.24,15.58,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
BLACKSWAN - [CLOSE TO ME] 1st Single Album,https://www.kpopalbums.com/collections/whats-hot/products/blackswan-close-to-me-1st-single-album,,17.18,20.21,False,2022-11-14,kpopalbums,False,5.0,0.0,1.0,
CLC - [Helicopter] 1st Single Album,https://www.kpopalbums.com/collections/whats-hot/products/clc-helicopter-1st-single-album-cd-122p-booklet-1p-lyric-paper-1p-photocard-1p-sticker-1p-bookmark-1p-pilot-card-message-photocard-set-tracking-kpop-sealed-clc-helicopter-c,,9.35,15.58,False,2022-11-14,kpopalbums,False,5.0,0.0,1.0,
GOT7 Unit JUS2 - [Focus] Mini Album RANDOM Version,https://www.kpopalbums.com/collections/whats-hot/products/got7-unit-jus2-focus-mini-album-random-cd-1p-lyrics-poster-on-84p-photobook-2p-photocard-1p-unit-photocard-accordion-book-tracking-k-pop-sealed-jus2-foucs-ran,,12.58,14.8,False,2022-11-14,kpopalbums,False,4.75,0.0,4.0,
DAY6 - [DAYDREAM] 2nd Mini Album,https://www.kpopalbums.com/collections/whats-hot/products/day6-daydream-2nd-mini-album-cd-photo-booklet-jyp-ent-day-six-k-pop-sealed-day6-daydream,,11.23,13.21,False,2022-11-14,kpopalbums,False,4.85,0.0,26.0,
Girl's Generation Oh!GG - [Lil' Touch] Album KIHNO KIT,https://www.kpopalbums.com/collections/whats-hot/products/girl-s-generation-oh-gg-lil-touch-kihno-album-kit-2p-photocard-k-pop-sealed-snsd-snsd-oh-gg-lil-touch,,14.59,17.16,False,2022-11-14,kpopalbums,False,5.0,0.0,1.0,
SUPER JUNIOR KYUHYUN - [I WAIT FOR YOU] 3rd Mini Album,https://www.kpopalbums.com/collections/whats-hot/products/super-junior-kyuhyun-i-wait-for-you-3rd-mini-album-cd-photobook-photocard-sealed-suju-kyuhyun-i-wait-for-you-3rd-mini-album,,11.89,13.99,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
BoA - [Better Debut 20th Anniversary] 10th Album NORMAL Version,https://www.kpopalbums.com/collections/whats-hot/products/boa-better-debut-20th-anniversary-10th-album-normal-version-message-photocard-set-tracking-kpop-sealed-boa-better-normal-c,,14.59,17.16,False,2022-11-14,kpopalbums,False,5.0,0.0,1.0,
ITZY - [It'z Me] 2nd Mini Album B Version,https://www.kpopalbums.com/collections/whats-hot/products/itzy-it-z-me-2nd-mini-album-b-version-cd-80p-photobook-1p-cover-postcard-2p-photocard-message-photocard-set-tracking-kpop-sealed-itzy-it-z-me-b-ylw-c,,19.6,,False,2022-11-14,kpopalbums,False,5.0,0.0,2.0,
ITZY - [It'z Me] 2nd Mini Album A Version,https://www.kpopalbums.com/collections/whats-hot/products/itzy-it-z-me-2nd-mini-album-a-version-cd-80p-photobook-1p-cover-postcard-2p-photocard-message-photocard-set-tracking-kpop-sealed-itzy-it-z-me-a-blk-c,,19.6,,False,2022-11-14,kpopalbums,False,,,,
ADORA - [ADORABLE REBIRTH] 1st Mini Album,https://www.kpopalbums.com/collections/whats-hot/products/adora-adorable-rebirth-1st-mini-album,,15.84,18.63,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
(PRE-ORDER) NCT DREAM - [2023 Season's Greetings] (+ Extra POB),https://www.kpopalbums.com/collections/whats-hot/products/nct-dream-2023-season-s-greetings,,39.62,49.52,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
DEAN - [130 MOOD : TRBL] 1st Mini Album,https://www.kpopalbums.com/collections/whats-hot/products/dean-130-mood-trbl-1st-mini-album,,10.56,12.42,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
WOODZ - [COLORFUL TRAUMA] 4th Mini Album DIGIPACK Version LIMITED Edition,https://www.kpopalbums.com/collections/whats-hot/products/woodz-colorful-trauma-4th-mini-album-digipack-version-limited-edition,,10.56,12.42,False,2022-11-14,kpopalbums,False,5.0,0.0,2.0,
"YOUHA - [love you more,] EP Album",https://www.kpopalbums.com/collections/whats-hot/products/youha-love-you-more-ep-album,,13.24,15.58,False,2022-11-14,kpopalbums,False,5.0,0.0,1.0,
IU - [TWENTY YEARS OF SPRING] Single Album,https://www.kpopalbums.com/collections/whats-hot/products/iu-twenty-years-of-spring-single-album,,6.62,7.79,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
IU - [Last Fantasy] 2nd Album,https://www.kpopalbums.com/collections/whats-hot/products/iu-last-fantasy-2nd-album,,10.56,12.42,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
NCT 127 - [질주 (2 BADDIES)] 4th Album DIGIPACK Version MARK Cover,https://www.kpopalbums.com/collections/whats-hot/products/nct-127-2-baddies-4th-album-digipack-version-mark-cover,,10.56,12.42,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
NCT 127 - [질주 (2 BADDIES)] 4th Album DIGIPACK Version HAECHAN Cover,https://www.kpopalbums.com/collections/whats-hot/products/nct-127-2-baddies-4th-album-digipack-version-haechan-cover,,10.56,12.42,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Astro - [SWITCH ON] 8th Mini Album 2 Version SET,https://www.kpopalbums.com/collections/whats-hot/products/astro-switch-on-8th-mini-album-2-version-set,,29.3,34.47,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
2PM - [NO.5] 5th Album RANDOM Version,https://www.kpopalbums.com/collections/whats-hot/products/2pm-no-5-5th-album-cd-and-booklet-day-ver-or-night-ver-tracking-kpop-sealed-2pm-001,,14.59,17.16,False,2022-11-14,kpopalbums,False,5.0,0.0,1.0,
Twice - [Page Two] 2nd Mini Album 2 Version SET,https://www.kpopalbums.com/collections/whats-hot/products/twice-page-two-2nd-mini-album-pink-mint-ver-set-2-album-double-side-extra-photocards-set-tracking-kpop-sealed-twice-page-two-set-sy-c,,20.61,25.76,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
TWICE - [PAGE TWO] 2nd Mini Album PINK Version,https://www.kpopalbums.com/collections/whats-hot/products/twice-page-two-2nd-mini-album-pink-ver-cd-72p-photo-book-7p-garland-1p-lenticular-card-holder-3p-photo-card-k-pop-sealed-twice-page-two-p,,10.57,13.21,False,2022-11-14,kpopalbums,False,4.92,0.0,26.0,
ROY KIM - [AND] 4th Album,https://www.kpopalbums.com/collections/whats-hot/products/roy-kim-and-4th-album,,14.59,17.16,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
LEE CHAEYEON - [HUSH RUSH] 1st Mini Album RANDOM Version,https://www.kpopalbums.com/collections/whats-hot/products/lee-chaeyeon-hush-rush-1st-mini-album-random-version,,20.06,23.6,False,2022-11-14,kpopalbums,False,5.0,0.0,1.0,
KWON EUN BI - [Lethality] 3rd Mini Album PHOTOBOOK 2 Version SET,https://www.kpopalbums.com/collections/whats-hot/products/kwon-eun-bi-lethality-3rd-mini-album-photobook-2-version-set,,27.14,31.93,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Rolling Quartz - [Hybrid] 2nd Single Album,https://www.kpopalbums.com/collections/whats-hot/products/rolling-quartz-hybrid-2nd-single-album,,13.24,15.58,False,2022-11-14,kpopalbums,False,5.0,0.0,1.0,
Taeyeon - [What Do I Call You] 4th Mini Album RANDOM Version,https://www.kpopalbums.com/collections/whats-hot/products/taeyeon-what-do-i-call-you-4th-mini-album-random-version-cd-photobook-1p-bookmark-2p-postcard-message-photocard-set-tracking-kpop-sealed-taeyeon-wdicy-ran-c,,13.86,16.31,False,2022-11-14,kpopalbums,False,,,,
RED VELVET - [ROOKIE] 4th Mini Album SEULGI Version,https://www.kpopalbums.com/collections/whats-hot/products/red-velvet-rookie-4th-mini-album-seulgi-version,,13.24,15.58,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
"KIM WOOJIN - [The moment : 未成年, A MINOR.] 1st Mini Album C Version",https://www.kpopalbums.com/collections/whats-hot/products/kim-woojin-the-moment-a-minor-1st-mini-album-c-version,,13.91,16.37,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
SNSD Girls' Generation TTS TAETISEO - [HOLLER] 2nd Mini Album,https://www.kpopalbums.com/collections/whats-hot/products/snsd-girls-generation-tts-taetiseo-holler-2nd-mini-album,,11.13,13.1,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
EXID - [We] Mini Album,https://www.kpopalbums.com/collections/whats-hot/products/exid-we-mini-album-cd-80p-hard-cover-photobook-1p-photostand-1p-photocard-tracking-k-pop-sealed-me-you-exid-we-mini,,13.24,15.58,False,2022-11-14,kpopalbums,False,5.0,0.0,3.0,
GUGUDAN - [ACT.1 THE LITTLE MERMAID] 1st Mini Album,https://www.kpopalbums.com/collections/whats-hot/products/gugudan-act-1-the-little-mermaid-1st-mini-album-cd-photo-book-2p-card-k-pop-sealed-gugudan-act-1,,11.23,13.21,False,2022-11-14,kpopalbums,False,5.0,0.0,4.0,
XIUMIN - [BRAND NEW] 1st Mini Album DIGIPACK Version,https://www.kpopalbums.com/collections/whats-hot/products/xiumin-brand-new-1st-mini-album-digipack-version,,10.56,12.42,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
VIVIZ - [Summer Vibe] 2nd Mini Album PHOTOBOOK READY TO SUMMER Version,https://www.kpopalbums.com/collections/whats-hot/products/viviz-summer-vibe-2nd-mini-album-photobook-r-version,,17.84,20.99,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
NMIXX - [ENTWURF] 2nd Single Album JEWEL CASE SULLYOON Version,https://www.kpopalbums.com/collections/whats-hot/products/nmixx-entwurf-2nd-single-album-jewel-case-sullyoon-version,,7.96,9.37,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
NMIXX - [ENTWURF] 2nd Single Album JEWEL CASE HAEWON Version,https://www.kpopalbums.com/collections/whats-hot/products/nmixx-entwurf-2nd-single-album-jewel-case-haewon-version,,7.96,9.37,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
NMIXX - [ENTWURF] 2nd Single Album JEWEL CASE LILY Version,https://www.kpopalbums.com/collections/whats-hot/products/nmixx-entwurf-2nd-single-album-jewel-case-lily-version,,7.96,9.37,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
(G)I-DLE - [I love] 5th Mini Album JEWEL CASE MIYEON Version,https://www.kpopalbums.com/collections/whats-hot/products/g-i-dle-i-love-5th-mini-album-jewel-case-miyeon-version,,9.94,12.42,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
SEVENTEEN - [Face the Sun] 4th Album KIHNO KIT RANDOM Version,https://www.kpopalbums.com/collections/whats-hot/products/seventeen-face-the-sun-4th-album-kihno-kit-random-version,,19.6,21.78,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
PURPLE KISS - [HIDE & SEEK] 2nd Mini Album HIDE Version,https://www.kpopalbums.com/collections/whats-hot/products/purple-kiss-hide-seek-2nd-mini-album-hide-version,,15.84,18.63,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
P1Harmony - [HARMONY : ZERO IN] 4th Mini Album RANDOM Version,https://www.kpopalbums.com/collections/whats-hot/products/p1harmony-harmony-zero-in-4th-mini-album-random-version,,13.23,15.56,False,2022-11-14,kpopalbums,False,5.0,0.0,1.0,
WONHO - [OBSESSION] 1st Single Album Version 2 (Red),https://www.kpopalbums.com/collections/whats-hot/products/wonho-obsession-1st-single-album-version-2-red,,13.24,15.58,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
JAY B - [BE YOURSELF] 2nd EP Album YOURSELF Version,https://www.kpopalbums.com/collections/whats-hot/products/jay-b-be-yourself-2nd-ep-album-yourself-version,,16.51,19.42,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
NCT - [UNIVERSE] 3rd Album JEWEL CASE JISUNG Version,https://www.kpopalbums.com/collections/whats-hot/products/nct-universe-3rd-album-jewel-case-jisung-version,,10.64,12.52,False,2022-11-14,kpopalbums,False,5.0,0.0,1.0,
Key (Shinee) - [Gasoline] 2nd Album BOOKLET Version CHAPTER 1 Cover,https://www.kpopalbums.com/collections/whats-hot/products/key-shinee-gasoline-2nd-album-booklet-version-chapter-1-cover,,14.59,17.16,False,2022-11-14,kpopalbums,False,5.0,0.0,1.0,
[Itaewon Class / 이태원 클라쓰] JTBC Drama OST,https://www.kpopalbums.com/collections/whats-hot/products/itaewon-class-ost-2020-korean-jtbc-tv-show-kdrama-o-s-t-4-cds-108p-photobook-9p-photocard-set-4p-post-set-goods-folder-name-tag-sticker-message-photocard-set-tracking-kpop-sealed-itaewon-class-ost-c,,16.37,23.38,False,2022-11-14,kpopalbums,False,,,,
CHOI YE NA - [SMARTPHONE] 2nd Mini Album PHONE Version,https://www.kpopalbums.com/collections/whats-hot/products/choi-ye-na-smartphone-2nd-mini-album-phone-version,,15.44,17.16,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Twice - [The Year of Yes] 3rd Special Album 2 Version SET,https://www.kpopalbums.com/collections/whats-hot/products/twice-the-year-of-yes-3rd-special-2-ver-set-cd-100p-photo-book-3p-photo-card-1p-code-card-pre-order-card-set-tracking-twice-tyoy-2-set,,27.14,31.93,False,2022-11-14,kpopalbums,False,,,,
EXO Baekhyun - [Bambi] 3rd Mini Album JEWEL CASE Version RANDOM Cover,https://www.kpopalbums.com/collections/whats-hot/products/exo-baekhyun-bambi-3rd-mini-album-jewel-case-version-random-cover-cd-8p-lyrics-1p-ar-clip-card-1p-ar-photocard-message-photocard-set-tracking-kpop-sealed-baekhyun-bambi-jewel-ran-c,,9.3,10.94,False,2022-11-14,kpopalbums,False,5.0,0.0,1.0,
HYUKOH - [24 : HOW TO FIND TRUE LOVE AND HAPPINESS] Remastering EP Album,https://www.kpopalbums.com/collections/whats-hot/products/hyukoh-24-how-to-find-true-love-and-happiness-remastering-ep-album,,13.24,15.58,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
THE BOYZ - [BE AWARE] 7th Mini Album RANDOM Version,https://www.kpopalbums.com/collections/whats-hot/products/the-boyz-be-aware-7th-mini-album-random-version,,14.16,17.7,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
IVE - [After Like] 3rd Single Album LIMITED JEWEL Edition REI Version,https://www.kpopalbums.com/collections/whats-hot/products/ive-after-like-3rd-single-album-limited-jewel-edition-rei-version,,9.98,11.74,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
(G)I-Dle - [I Made] 2nd Mini Album,https://www.kpopalbums.com/collections/whats-hot/products/g-i-dle-i-made-2nd-mini-album-cd-112p-booklet-1p-photocard-2p-sticker-tracking-k-pop-sealed-g-i-dle-i-made,,12.57,14.79,False,2022-11-14,kpopalbums,False,4.67,0.0,9.0,
LOONA - [Not Friends] Special Edition RANDOM Version,https://www.kpopalbums.com/collections/whats-hot/products/monthly-girl-loona-not-friends-special-edition-random-version,,12.58,14.8,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Oneus - [Devil] 1st Album BLACK Version,https://www.kpopalbums.com/collections/whats-hot/products/oneus-devil-1st-album-black-version-cd-16p-lyrics-book-96p-photobook-1p-hidden-card-2p-photocard-message-photocard-set-tracking-kpop-sealed-oneus-devil-black-c,,13.24,15.58,False,2022-11-14,kpopalbums,False,5.0,0.0,1.0,
DREAMCATCHER - [SUMMER HOLIDAY] Special Mini Album Normal Edition RANDOM Version,https://www.kpopalbums.com/collections/whats-hot/products/dreamcatcher-summer-holiday-special-mini-album-normal-edition-random-version,,13.23,15.56,False,2022-11-14,kpopalbums,False,5.0,0.0,2.0,
EXO - [Don't Mess Up My Tempo] 5th Album MODERATO Version,https://www.kpopalbums.com/collections/whats-hot/products/exo-don-t-mess-up-my-tempo-5th-album-moderato-cd-booklet-card-pre-order-tracking-number-k-pop-sealed-exo-dmumt-moderato,,14.59,17.16,False,2022-11-14,kpopalbums,False,,,,
TRENDZ - [BLUE SET Chapter 2. CHOICE] 2nd Mini Album,https://www.kpopalbums.com/collections/whats-hot/products/trendz-blue-set-chapter-2-choice-2nd-mini-album,,17.18,20.21,False,2022-11-14,kpopalbums,False,5.0,0.0,1.0,
Girl's Generation Taeyeon - [Purpose] 2nd Album RANDOM Version,https://www.kpopalbums.com/collections/whats-hot/products/girl-s-generation-taeyeon-purpose-2nd-album-cd-booklet-photocard-message-photocard-set-tracking-kpop-sealed-taeyeon-purpose-c,,14.5,17.06,False,2022-11-14,kpopalbums,False,5.0,0.0,4.0,
MONSTA X - [SHAPE OF LOVE] 11th Mini Album KIHNO KIT,https://www.kpopalbums.com/collections/whats-hot/products/monsta-x-shape-of-love-11th-mini-album-kihno-kit,,20.63,22.92,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
NCT 127 - [STICKER] 3rd Album Jewel Case JUNGWOO Version,https://www.kpopalbums.com/collections/whats-hot/products/nct-127-sticker-3rd-album-jewel-case-jungwoo-version,,9.22,11.52,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
NCT 2018 - [NCT 2018 EMPATHY] Album RANDOM Version,https://www.kpopalbums.com/collections/whats-hot/products/nct-2018-nct2018-album-random-ver-cd-booklet-photocard-k-pop-sealed-sm-ent-nct2018-nct2018-random,,13.05,16.31,False,2022-11-14,kpopalbums,False,4.75,0.0,61.0,
NCT 2018 - [NCT 2018 EMPATHY] Album DREAM Version,https://www.kpopalbums.com/collections/whats-hot/products/nct-2018-nct-2018-empathy-album-dream-version,,13.73,17.16,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
ENHYPEN - [MANIFESTO : DAY 1] ENGENE J Version,https://www.kpopalbums.com/collections/whats-hot/products/enhypen-manifesto-day-1-engene-j-version,,12.48,14.68,False,2022-11-14,kpopalbums,False,5.0,0.0,1.0,
fromis_9 - [from our Memento Box] 5th Mini Album JEWEL CASE Version,https://www.kpopalbums.com/collections/whats-hot/products/fromis-9-from-our-memento-box-5th-mini-album-jewel-case-version,,7.96,9.37,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Super Junior - [The Renaissance] 10th Album SQUARE STYLE YESUNG Version,https://www.kpopalbums.com/collections/whats-hot/products/super-junior-the-renaissance-10th-album-square-style-yesung-version,,10.11,20.21,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
SuperM - [SUPERM] 1st Mini Album KR-RANDOM Version,https://www.kpopalbums.com/collections/whats-hot/products/superm-superm-1st-mini-album-kr-random-ver-cd-72p-booklet-16p-mini-booklet-1p-photocard-message-photocard-set-tracking-kpop-sealed-superm-superm-ran-c,,12.58,14.8,False,2022-11-14,kpopalbums,False,,,,
SEO IN GUK - [LOVE & LOVE] Single Album,https://www.kpopalbums.com/collections/whats-hot/products/seo-in-guk-love-love-single-album,,14.59,17.16,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
CLASS:Y - [LIVES ACROSS] 1st Mini Album Z,https://www.kpopalbums.com/collections/whats-hot/products/class-y-lives-across-1st-mini-album-z,,12.46,15.58,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Whee In - [Whee] 2nd Mini Album EAST Version,https://www.kpopalbums.com/collections/whats-hot/products/whee-in-whee-2nd-mini-album-east-version,,15.84,18.63,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
ONEUS - [TRICKSTER] 7th Mini Album RANDOM Version,https://www.kpopalbums.com/collections/whats-hot/products/oneus-trickster-7th-mini-album-random-version,,15.04,17.7,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Fromis_9 - [9 Way Ticket] 2nd Single Album 9 TRAVELERS Version,https://www.kpopalbums.com/collections/whats-hot/products/fromis-9-9-way-ticket-2nd-single-album-9-travelers-version,,13.24,15.58,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Shinee - [The Story of Light] 6th Album Random Cover,https://www.kpopalbums.com/collections/whats-hot/products/shinee-the-story-of-light-6th-album-random-cover,,11.3,13.3,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
MOON BYUL - [C.I.T.T (Cheese in the Trap)] Single Album TRAP Version,https://www.kpopalbums.com/collections/whats-hot/products/moon-byul-c-i-t-t-cheese-in-the-trap-single-album-trap-version,,10.56,12.42,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
ONEW - [DICE] 2nd Mini Album PHOTO BOOK RANDOM Version,https://www.kpopalbums.com/collections/whats-hot/products/onew-dice-2nd-mini-album-photo-book-random-version,,13.86,16.31,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
PURPLE KISS - [memeM] 3rd Mini Album RANDOM Version,https://www.kpopalbums.com/collections/whats-hot/products/purple-kiss-memem-3rd-mini-album-random-version,,15.04,17.7,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
PURPLE KISS - [memeM] 3rd Mini Album M Version,https://www.kpopalbums.com/collections/whats-hot/products/purple-kiss-memem-3rd-mini-album-m-version,,15.84,18.63,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
TWICE - [YES OR YES] 6th Mini B Version,https://www.kpopalbums.com/collections/whats-hot/products/twice-yes-or-yes-6th-mini-b-ver-cd-photobook-card-preorder-tracking-k-pop-sealed-twice-yoy-b-ver,,13.1,16.37,False,2022-11-14,kpopalbums,False,,,,
Apink - [HORN] Special Album RANDOM Version,https://www.kpopalbums.com/collections/whats-hot/products/apink-horn-special-album-random-version,,16.32,19.2,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
